flight_id,Airline,Departure Airport Code,Dep Airport Name,Arrival Airport Code,Arr Airport Name,Departure Date & Time,Arrival Date & Time,Duration (hrs),Stopovers,Aircraft Type,Class,Booking Source,Seasonality,Days Before Departure,City Arr,Country Arr,City Dep,Country Dep,Base Fare (EUR),Tax & Surcharge (EUR),Total Fare (EUR)
FLYbd0bf4,Thai Airways,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-08-25 23:30:00,2025-08-26 03:41:26,4.190767304315634,1 Stop,Boeing 737,Business,Online Website,Regular,5,Dubai,United Arab Emirates,Chittagong,Bangladesh,914.39,171.16,1085.55
FLYd63c38,Turkish Airlines,RJH,"Shah Makhdum Airport, Rajshahi",JFK,"John F. Kennedy International Airport, New York",2025-03-22 16:36:00,2025-03-23 07:05:28,14.491369667569904,1 Stop,Airbus A350,Economy,Online Website,Regular,51,New York,United States,Rajshahi,Bangladesh,194.96,80.24,275.2
FLYda218d,SriLankan Airlines,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-11-26 01:57:00,2025-11-26 09:45:35,7.809882249764207,1 Stop,Boeing 777,First Class,Direct Booking,Regular,34,London,United Kingdom,Saidpur,Bangladesh,1160.21,225.03,1385.24
FLY73477b,Saudia,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2026-02-14 21:42:00,2026-02-15 12:05:56,14.399155100867038,1 Stop,Airbus A350,Business,Direct Booking,Winter Holidays,72,New York,United States,Chittagong,Bangladesh,605.0,141.75,746.75
FLYc481b3,Thai Airways,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-10-29 09:42:00,2025-10-29 23:06:33,13.40930643026062,1 Stop,Airbus A350,Economy,Online Website,Regular,61,New York,United States,Jessore,Bangladesh,66.46,60.97,127.43
FLYc25f61,Malaysian Airlines,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2025-04-20 21:28:00,2025-04-21 11:32:55,14.081978633420762,1 Stop,Airbus A350,Business,Travel Agency,Regular,18,New York,United States,Sylhet Osmani,Bangladesh,889.47,184.42,1073.89
FLYcdb47d,FlyDubai,SPD,Saidpur Airport,DXB,Dubai International Airport,2025-03-11 08:28:00,2025-03-11 11:54:00,3.4335938177560257,1 Stop,Boeing 737,Economy,Online Website,Regular,27,Dubai,United Arab Emirates,Saidpur,Bangladesh,235.65,69.35,305.0
FLY32353d,Thai Airways,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2025-03-13 17:18:00,2025-03-14 07:12:18,13.90516334683054,2 Stops,Airbus A350,Economy,Online Website,Regular,42,New York,United States,Sylhet Osmani,Bangladesh,417.44,113.62,531.06
FLYcd3410,Cathay Pacific,DAC,"Hazrat Shahjalal International Airport, Dhaka",JFK,"John F. Kennedy International Airport, New York",2025-04-29 21:05:00,2025-04-30 11:24:30,14.32516610330129,1 Stop,Boeing 777,Business,Travel Agency,Regular,39,New York,United States,Dhaka,Bangladesh,417.22,113.58,530.8
FLY45133d,US-Bangla Airlines,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-06-15 11:21:00,2025-06-15 18:03:07,6.702206935851807,1 Stop,Airbus A350,Economy,Direct Booking,Regular,32,Istanbul,Turkey,Chittagong,Bangladesh,226.57,67.99,294.56
FLY3eec57,NovoAir,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-03-23 13:31:00,2025-03-24 02:48:00,13.283424188913967,1 Stop,Boeing 777,Business,Online Website,Regular,56,New York,United States,Cox's Bazar,Bangladesh,1008.26,202.24,1210.5
FLYdd168f,Kuwait Airways,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-09-14 09:02:00,2025-09-14 18:46:07,9.735416906389784,1 Stop,Airbus A350,Economy,Online Website,Regular,42,London,United Kingdom,Dhaka,Bangladesh,528.83,130.32,659.15
FLY81a6df,Saudia,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-06-03 20:21:00,2025-06-04 05:15:19,8.905322008686579,2 Stops,Boeing 777,Business,Online Website,Hajj,63,London,United Kingdom,Saidpur,Bangladesh,1383.51,258.53,1642.04
FLY9310f0,Saudia,RJH,"Shah Makhdum Airport, Rajshahi",IST,Istanbul Airport,2025-03-02 12:29:00,2025-03-02 18:43:37,6.243862576792709,1 Stop,Boeing 777,Economy,Travel Agency,Regular,42,Istanbul,Turkey,Rajshahi,Bangladesh,164.1,58.61,222.71
FLY185e29,Saudia,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-06-12 22:54:00,2025-06-13 08:53:56,9.999055380299458,2 Stops,Airbus A350,Business,Online Website,Regular,48,London,United Kingdom,Chittagong,Bangladesh,550.35,133.55,683.91
FLY9aa6c7,Turkish Airlines,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2026-01-28 06:10:00,2026-01-28 10:15:08,4.085684762586889,Direct,Boeing 737,Business,Travel Agency,Winter Holidays,76,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,638.09,129.71,767.81
FLYa80ca4,Air Arabia,JSR,Jessore Airport,DXB,Dubai International Airport,2025-05-17 11:16:00,2025-05-17 15:22:43,4.11213883376445,1 Stop,Boeing 737,First Class,Online Website,Regular,12,Dubai,United Arab Emirates,Jessore,Bangladesh,2400.51,394.08,2794.59
FLY718083,Cathay Pacific,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-08-07 16:52:00,2025-08-08 01:07:15,8.25434956008249,2 Stops,Boeing 777,Economy,Direct Booking,Regular,17,London,United Kingdom,Dhaka,Bangladesh,189.87,79.48,269.35
FLYc14d03,FlyDubai,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-12-13 18:19:00,2025-12-13 22:28:32,4.159047480366099,Direct,Boeing 737,First Class,Direct Booking,Winter Holidays,23,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,829.1,158.37,987.47
FLY19ac74,Etihad Airways,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2026-01-05 09:06:00,2026-01-05 12:44:03,3.634261302768562,Direct,Boeing 787,First Class,Travel Agency,Winter Holidays,45,Dubai,United Arab Emirates,Dhaka,Bangladesh,1926.62,322.99,2249.61
FLY7ffe05,Malaysian Airlines,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2025-09-06 12:50:00,2025-09-06 16:55:35,4.093166616660913,Direct,Boeing 787,First Class,Online Website,Regular,49,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,1301.78,229.27,1531.05
FLY47dad2,Emirates,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2025-04-16 09:30:00,2025-04-16 13:54:46,4.412824915872678,Direct,Boeing 737,Business,Online Website,Regular,59,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,371.56,89.73,461.3
FLYb8c432,Turkish Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-08-25 06:41:00,2025-08-25 12:46:16,6.087864547283257,2 Stops,Airbus A350,First Class,Travel Agency,Regular,65,Istanbul,Turkey,Dhaka,Bangladesh,1740.76,295.11,2035.87
FLYb2cab8,Gulf Air,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-11-06 15:54:00,2025-11-06 20:04:18,4.1717189249343285,Direct,Boeing 787,Business,Direct Booking,Regular,19,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,773.59,150.04,923.63
FLYf3f5fb,SriLankan Airlines,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-07-18 12:53:00,2025-07-19 02:46:19,13.888773459936168,1 Stop,Boeing 777,First Class,Travel Agency,Regular,89,New York,United States,Cox's Bazar,Bangladesh,1860.84,330.13,2190.97
FLY09591c,NovoAir,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-10-26 07:15:00,2025-10-26 14:34:57,7.332742532153677,1 Stop,Airbus A350,Business,Travel Agency,Regular,70,Istanbul,Turkey,Chittagong,Bangladesh,585.2,121.78,706.98
FLY7b3710,US-Bangla Airlines,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2026-02-06 11:12:00,2026-02-07 01:34:34,14.376288766252426,1 Stop,Airbus A350,Business,Direct Booking,Winter Holidays,64,New York,United States,Cox's Bazar,Bangladesh,377.14,107.57,484.71
FLY8e4df6,Kuwait Airways,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2026-01-23 16:54:00,2026-01-24 08:02:39,15.144365579854684,1 Stop,Boeing 777,Economy,Travel Agency,Winter Holidays,31,New York,United States,Jessore,Bangladesh,98.78,65.82,164.6
FLYa19960,Air Arabia,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-06-22 18:54:00,2025-06-22 22:54:45,4.012624527718954,1 Stop,Boeing 737,Business,Travel Agency,Regular,69,Dubai,United Arab Emirates,Chittagong,Bangladesh,481.03,106.15,587.18
FLYbad042,Kuwait Airways,BZL,Barisal Airport,DXB,Dubai International Airport,2025-08-26 01:10:00,2025-08-26 05:19:34,4.159679694529743,Direct,Boeing 737,Economy,Online Website,Regular,72,Dubai,United Arab Emirates,Barisal,Bangladesh,181.11,61.17,242.28
FLY567d6b,Gulf Air,CXB,Cox's Bazar Airport,DXB,Dubai International Airport,2025-11-15 11:15:00,2025-11-15 15:49:16,4.571197797923561,Direct,Boeing 787,First Class,Direct Booking,Regular,29,Dubai,United Arab Emirates,Cox's Bazar,Bangladesh,1309.57,230.44,1540.01
FLY75bdb7,Lufthansa,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-01-29 05:51:00,2025-01-29 09:49:04,3.967842585441498,1 Stop,Boeing 737,Economy,Direct Booking,Regular,17,Dubai,United Arab Emirates,Dhaka,Bangladesh,278.9,75.83,354.73
FLY3c089b,Vistara,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-01-26 21:58:00,2025-01-27 11:58:15,14.004250712249338,1 Stop,Boeing 777,Economy,Online Website,Regular,6,New York,United States,Jessore,Bangladesh,499.92,125.99,625.91
FLY21f80a,FlyDubai,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-05-04 09:04:00,2025-05-04 13:35:23,4.523190803873471,Direct,Boeing 787,Economy,Direct Booking,Regular,7,Dubai,United Arab Emirates,Chittagong,Bangladesh,260.69,73.1,333.79
FLY5b5ccb,Cathay Pacific,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-03-04 18:15:00,2025-03-05 02:55:40,8.67802267012958,1 Stop,Airbus A350,Business,Online Website,Regular,13,London,United Kingdom,Cox's Bazar,Bangladesh,606.24,141.94,748.18
FLY62a1c7,Saudia,BZL,Barisal Airport,IST,Istanbul Airport,2025-08-02 10:03:00,2025-08-02 17:15:00,7.200124123289921,1 Stop,Boeing 777,Business,Travel Agency,Regular,77,Istanbul,Turkey,Barisal,Bangladesh,807.73,155.16,962.89
FLYf13e3d,Vistara,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-07-12 12:27:00,2025-07-13 02:00:16,13.554519892610154,1 Stop,Airbus A350,Economy,Travel Agency,Regular,17,New York,United States,Chittagong,Bangladesh,526.63,129.99,656.62
FLY89713d,Turkish Airlines,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-04-16 20:53:00,2025-04-17 10:15:04,13.36790713166408,1 Stop,Airbus A350,Economy,Online Website,Regular,3,New York,United States,Cox's Bazar,Bangladesh,477.06,122.56,719.54
FLY6b054e,Saudia,JSR,Jessore Airport,IST,Istanbul Airport,2026-03-13 00:36:00,2026-03-13 07:13:20,6.622342489577691,1 Stop,Airbus A350,First Class,Online Website,Regular,79,Istanbul,Turkey,Jessore,Bangladesh,565.89,118.88,684.77
FLY47efd0,FlyDubai,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2026-02-02 15:20:00,2026-02-03 01:18:47,9.979953815781425,2 Stops,Airbus A350,Business,Direct Booking,Winter Holidays,75,London,United Kingdom,Cox's Bazar,Bangladesh,604.08,141.61,745.69
FLY55a4d5,IndiGo,ZYL,"Osmani International Airport, Sylhet",LHR,London Heathrow Airport,2025-09-13 10:51:00,2025-09-13 19:59:34,9.142860910225242,1 Stop,Boeing 777,First Class,Travel Agency,Regular,86,London,United Kingdom,Sylhet Osmani,Bangladesh,1939.78,341.97,2281.75
FLYee0826,Biman Bangladesh Airlines,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2026-01-07 04:42:00,2026-01-07 18:54:45,14.21252175062904,1 Stop,Airbus A350,First Class,Travel Agency,Winter Holidays,70,New York,United States,Cox's Bazar,Bangladesh,2125.9,369.89,2495.79
FLYe9ea63,Lufthansa,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-06-25 22:17:00,2025-06-26 02:17:13,4.003754431123878,Direct,Boeing 737,Business,Direct Booking,Regular,26,Dubai,United Arab Emirates,Dhaka,Bangladesh,666.61,133.99,800.6
FLYc264bd,US-Bangla Airlines,RJH,"Shah Makhdum Airport, Rajshahi",IST,Istanbul Airport,2025-11-21 18:21:00,2025-11-22 00:46:45,6.429251090254396,1 Stop,Airbus A350,Economy,Travel Agency,Regular,49,Istanbul,Turkey,Rajshahi,Bangladesh,183.78,61.57,245.35
FLY947027,US-Bangla Airlines,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2025-09-18 03:35:00,2025-09-18 18:33:24,14.973411385159702,1 Stop,Boeing 777,First Class,Direct Booking,Regular,45,New York,United States,Sylhet Osmani,Bangladesh,1783.96,318.59,2102.55
FLYda96cb,Biman Bangladesh Airlines,BZL,Barisal Airport,DXB,Dubai International Airport,2025-05-01 17:45:00,2025-05-01 21:41:14,3.937436573629999,Direct,Boeing 737,Business,Travel Agency,Regular,52,Dubai,United Arab Emirates,Barisal,Bangladesh,587.81,122.17,709.98
FLY713e01,Lufthansa,RJH,"Shah Makhdum Airport, Rajshahi",LHR,London Heathrow Airport,2025-12-22 10:59:00,2025-12-22 20:28:11,9.486504593825236,2 Stops,Boeing 777,Business,Direct Booking,Winter Holidays,71,London,United Kingdom,Rajshahi,Bangladesh,588.07,139.21,727.28
FLYe704ee,Saudia,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-04-05 05:31:00,2025-04-05 09:38:33,4.125907289783134,1 Stop,Boeing 737,Economy,Travel Agency,Regular,23,Dubai,United Arab Emirates,Dhaka,Bangladesh,242.37,70.36,312.73
FLY7334f1,SriLankan Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-03-21 01:08:00,2025-03-21 07:26:33,6.30942990541862,1 Stop,Boeing 777,Economy,Direct Booking,Regular,46,Istanbul,Turkey,Dhaka,Bangladesh,304.73,79.71,384.43
FLY27c038,Biman Bangladesh Airlines,SPD,Saidpur Airport,IST,Istanbul Airport,2026-03-14 17:18:00,2026-03-14 23:46:42,6.478526112254145,1 Stop,Airbus A350,Economy,Travel Agency,Regular,76,Istanbul,Turkey,Saidpur,Bangladesh,130.4,53.56,183.96
FLY2a36fc,Malaysian Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-05-14 11:33:00,2025-05-14 15:20:44,3.7957692190628167,Direct,Boeing 787,Economy,Online Website,Regular,47,Dubai,United Arab Emirates,Dhaka,Bangladesh,466.34,103.95,570.29
FLY465af1,US-Bangla Airlines,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-03-16 04:02:00,2025-03-16 10:52:48,6.84678957694693,1 Stop,Airbus A350,First Class,Online Website,Regular,29,Istanbul,Turkey,Chittagong,Bangladesh,1627.9,278.18,1906.08
FLYf43bbe,Gulf Air,SPD,Saidpur Airport,IST,Istanbul Airport,2025-07-05 15:38:00,2025-07-05 22:19:47,6.69643163284346,1 Stop,Airbus A350,Business,Travel Agency,Regular,19,Istanbul,Turkey,Saidpur,Bangladesh,744.29,145.64,889.94
FLY32ea3c,Vistara,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-11-14 03:42:00,2025-11-14 08:03:04,4.3512774741172215,Direct,Boeing 737,First Class,Direct Booking,Regular,34,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,1128.03,203.2,1331.23
FLYa5964b,Cathay Pacific,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2025-03-21 22:15:00,2025-03-22 11:22:57,13.132541705581383,1 Stop,Boeing 777,Economy,Online Website,Regular,42,New York,United States,Saidpur,Bangladesh,298.09,95.71,393.81
FLYea7a7b,British Airways,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2025-06-14 00:27:00,2025-06-14 13:18:57,12.865981497183128,2 Stops,Airbus A350,Business,Travel Agency,Regular,9,New York,United States,Sylhet Osmani,Bangladesh,721.52,159.23,880.75
FLYdce667,Turkish Airlines,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-11-04 11:44:00,2025-11-04 18:41:28,6.9580288000747474,1 Stop,Boeing 777,First Class,Travel Agency,Regular,63,Istanbul,Turkey,Chittagong,Bangladesh,597.1,123.56,720.66
FLY1e6098,Lufthansa,DAC,"Hazrat Shahjalal International Airport, Dhaka",JFK,"John F. Kennedy International Airport, New York",2025-03-04 14:27:00,2025-03-05 03:57:55,13.515372170358871,1 Stop,Boeing 777,Economy,Travel Agency,Regular,56,New York,United States,Dhaka,Bangladesh,214.92,83.24,298.15
FLY19f6d9,Air India,JSR,Jessore Airport,DXB,Dubai International Airport,2025-12-20 02:29:00,2025-12-20 06:05:42,3.61170195163584,Direct,Boeing 737,Economy,Online Website,Winter Holidays,74,Dubai,United Arab Emirates,Jessore,Bangladesh,370.11,89.52,459.63
FLYe64b42,Air Arabia,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-03-28 16:38:00,2025-03-29 01:03:21,8.422704385949393,1 Stop,Airbus A350,Economy,Travel Agency,Regular,52,London,United Kingdom,Cox's Bazar,Bangladesh,393.69,110.05,503.74
FLYb939ee,Cathay Pacific,RJH,"Shah Makhdum Airport, Rajshahi",LHR,London Heathrow Airport,2025-09-27 18:04:00,2025-09-28 01:54:52,7.847792517135112,1 Stop,Boeing 777,Business,Direct Booking,Regular,15,London,United Kingdom,Rajshahi,Bangladesh,676.08,152.41,828.49
FLY899f62,US-Bangla Airlines,JSR,Jessore Airport,LHR,London Heathrow Airport,2025-03-11 16:44:00,2025-03-12 01:40:33,8.942605238060759,1 Stop,Boeing 777,First Class,Travel Agency,Regular,18,London,United Kingdom,Jessore,Bangladesh,1322.15,249.32,1571.47
FLY1171bc,Air Astra,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-07-06 17:16:00,2025-07-07 07:55:35,14.659765326415185,1 Stop,Airbus A350,First Class,Direct Booking,Regular,2,New York,United States,Cox's Bazar,Bangladesh,482.53,123.38,727.09
FLY3b9145,British Airways,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-04-05 13:25:00,2025-04-06 02:57:14,13.53742986015889,1 Stop,Airbus A350,Business,Travel Agency,Regular,9,New York,United States,Cox's Bazar,Bangladesh,961.92,195.29,1157.21
FLY4c2a10,Malaysian Airlines,BZL,Barisal Airport,DXB,Dubai International Airport,2025-04-27 04:52:00,2025-04-27 09:07:02,4.250740684889384,Direct,Boeing 787,Business,Direct Booking,Regular,54,Dubai,United Arab Emirates,Barisal,Bangladesh,864.94,163.74,1028.69
FLYc602a7,Emirates,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-03-12 04:30:00,2025-03-12 14:06:00,9.600229806504275,1 Stop,Airbus A350,First Class,Travel Agency,Regular,34,London,United Kingdom,Cox's Bazar,Bangladesh,1755.18,314.28,2069.46
FLY4e5995,Air Arabia,SPD,Saidpur Airport,DXB,Dubai International Airport,2026-02-04 10:43:00,2026-02-04 14:48:04,4.084693661585223,Direct,Boeing 737,Business,Direct Booking,Winter Holidays,81,Dubai,United Arab Emirates,Saidpur,Bangladesh,1071.44,194.72,1266.15
FLY3e0a40,Saudia,JSR,Jessore Airport,LHR,London Heathrow Airport,2026-02-02 14:31:00,2026-02-02 23:32:49,9.030430920409035,1 Stop,Airbus A350,First Class,Online Website,Winter Holidays,85,London,United Kingdom,Jessore,Bangladesh,990.55,199.58,1190.13
FLYe129b4,Cathay Pacific,RJH,"Shah Makhdum Airport, Rajshahi",JFK,"John F. Kennedy International Airport, New York",2025-12-13 14:50:00,2025-12-14 04:05:00,13.250230350206094,1 Stop,Airbus A350,Business,Online Website,Winter Holidays,81,New York,United States,Rajshahi,Bangladesh,679.63,152.94,832.57
FLY5ad917,Turkish Airlines,ZYL,"Osmani International Airport, Sylhet",LHR,London Heathrow Airport,2026-01-30 19:07:00,2026-01-31 04:27:30,9.341778335834954,1 Stop,Boeing 777,First Class,Online Website,Winter Holidays,67,London,United Kingdom,Sylhet Osmani,Bangladesh,1677.49,302.62,1980.12
FLY1bbacf,Thai Airways,BZL,Barisal Airport,LHR,London Heathrow Airport,2025-10-27 09:42:00,2025-10-27 18:58:30,9.275107689005091,1 Stop,Airbus A350,First Class,Direct Booking,Regular,2,London,United Kingdom,Barisal,Bangladesh,1788.8,319.32,2529.74
FLY20b195,FlyDubai,RJH,"Shah Makhdum Airport, Rajshahi",DXB,Dubai International Airport,2026-02-03 09:58:00,2026-02-03 13:34:12,3.6034627442034246,Direct,Boeing 787,Economy,Travel Agency,Winter Holidays,57,Dubai,United Arab Emirates,Rajshahi,Bangladesh,467.5,104.13,571.63
FLY3a24eb,AirAsia,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-02-16 21:07:00,2025-02-17 04:34:55,7.465325038572183,1 Stop,Boeing 777,First Class,Online Website,Regular,17,Istanbul,Turkey,Chittagong,Bangladesh,1992.81,332.92,2325.73
FLYadbc4a,Air Arabia,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-09-12 05:46:00,2025-09-12 19:20:09,13.5694265342828,1 Stop,Boeing 777,Economy,Online Website,Regular,80,New York,United States,Chittagong,Bangladesh,298.55,95.78,394.33
FLYbef00a,Emirates,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-04-18 11:19:00,2025-04-19 00:11:51,12.880925167992116,1 Stop,Airbus A350,Business,Direct Booking,Regular,73,New York,United States,Jessore,Bangladesh,293.59,95.04,388.62
